_NAME_;_PRICE_;_CATEGORY_;_IMAGE_;_ATTRIBUTES_;_MODEL_;_META_DESCRIPTION_; _META_TITLE_
Газовая колонка Нева-4510;16790;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6705_big.png;"Характеристики|Ширина|29 см
Характеристики|Глубина|22.1 см
Характеристики|Высота|56.5 см
Характеристики|Вес|9.2 кг
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тип розжига|электроподжиг
Характеристики|Управление|механическое
Характеристики|Мощность|17 кВт
Характеристики|Производительность|10 л/мин
Характеристики|Дисплей|есть
";KSO-A917;Купить Газовая колонка Нева-4510 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Нева-4510 купить в Пензе в магазине «Техресурс»
Газовая колонка ВПГ-10 Мастер с индикатором;8660;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6590_big.png;"Характеристики|Ширина|39 см
Характеристики|Глубина|25 см
Характеристики|Высота|64 см
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Расход природного газа|2.76 м³/ч
Характеристики|Тип розжига|электроподжиг
Характеристики|Управление|механическое
Характеристики|Мощность|20 кВт
Характеристики|Страна производитель|Китай
Характеристики|Производительность|10 л/мин
";KSO-УУУУ01936;Купить Газовая колонка ВПГ-10 Мастер с индикатором в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка ВПГ-10 Мастер с индикатором купить в Пензе в магазине «Техресурс»
Газовая колонка Mizudo 3-10 (10 л. белая);17940;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/10982_big.jpg;"Характеристики|Ширина|32.8 см
Характеристики|Глубина|19.1 см
Характеристики|Высота|55 см
Характеристики|Тепловая мощность|20 кВт
Характеристики|КПД|88 %
Характеристики|Расход природного газа|2.11 м³/ч
Характеристики|Производительность|10 л/мин
";KSO-УУУУ01997;Купить Газовая колонка Mizudo 3-10 (10 л. белая) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Mizudo 3-10 (10 л. белая) купить в Пензе в магазине «Техресурс»
Газовая колонка Mizudo 2-10ММ (10 л. белая);21540;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6868_big.jpg;"Характеристики|Ширина|32.8 см
Характеристики|Глубина|19.1 см
Характеристики|Высота|55 см
Характеристики|Вес|11 кг
Характеристики|Тепловая мощность|20 кВт
Характеристики|КПД|88 %
Характеристики|Расход природного газа|2.11 м³/ч
Характеристики|Производительность|10 л/мин
";KSO-УУУУ01998;Купить Газовая колонка Mizudo 2-10ММ (10 л. белая) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Mizudo 2-10ММ (10 л. белая) купить в Пензе в магазине «Техресурс»
Газовая колонка Mizudo 2-11ЭМ (11 л. белая);27690;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6881_big.png;"Характеристики|Ширина|58 см
Характеристики|Глубина|21.4 см
Характеристики|Высота|32 см
Характеристики|Вес|11.5 кг
Характеристики|Тепловая мощность|22 кВт
Характеристики|КПД|88 %
Характеристики|Расход природного газа|2.33 м³/ч
Характеристики|Производительность|11 л/мин
";KSO-УУУУ01999;Купить Газовая колонка Mizudo 2-11ЭМ (11 л. белая) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Mizudo 2-11ЭМ (11 л. белая) купить в Пензе в магазине «Техресурс»
Газовая колонка Ладогаз 11 PL;23990;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/6703_big.jpg;"Характеристики|Ширина|33 см
Характеристики|Глубина|22 см
Характеристики|Высота|62 см
Характеристики|Способ установки|настенный
Характеристики|Диаметр дымохода|110 мм
Характеристики|Тип розжига|электронный
Характеристики|Мощность|16,9 кВт
Характеристики|Производительность|11 л/мин
Характеристики|Дисплей|есть
Характеристики|Диаметр дымохода|110 мм
";KSO-TT000277;Купить Газовая колонка Ладогаз 11 PL в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ладогаз 11 PL купить в Пензе в магазине «Техресурс»
Газовая колонка Electrolux GWH 11 PRO Inverter;25590;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/8338_big.jpg;"Характеристики|Ширина|32.8 см
Характеристики|Глубина|18 см
Характеристики|Высота|55 см
Характеристики|Защита от перегрева|есть
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|22 кВт
Характеристики|Диаметр дымохода|110 мм
Характеристики|Установка|вертикальная
Характеристики|Управление|электронное
Характеристики|Производительность|11 л/мин
Характеристики|Подводка|нижняя
Характеристики|Терморегулятор|есть
Характеристики|Дисплей|есть
Характеристики|Диаметр дымохода|110 мм
";KSO-УУУУ04311;Купить Газовая колонка Electrolux GWH 11 PRO Inverter в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Electrolux GWH 11 PRO Inverter купить в Пензе в магазине «Техресурс»
Газовая колонка ВПГ Vatti LR24-JES 12 л.;18990;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/7788_big.jpg;"Характеристики|Ширина|35 см
Характеристики|Глубина|18 см
Характеристики|Высота|61 см
Характеристики|Защита от перегрева|есть
Характеристики|Камера сгорания|открытая
Характеристики|Тепловая мощность|21.6 кВт
Характеристики|Диаметр дымохода|114 мм
Характеристики|Управление|механическое
Характеристики|Производительность|12 л/мин
Характеристики|Терморегулятор|есть
Характеристики|Диаметр дымохода|114 мм
";KSO-УУУУ05579;Купить Газовая колонка ВПГ Vatti LR24-JES 12 л. в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка ВПГ Vatti LR24-JES 12 л. купить в Пензе в магазине «Техресурс»
Газовая колонка  Оазис  28 бел М (Модерн);13480;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/8081_big.jpg;"Характеристики|Ширина|36 см
Характеристики|Глубина|18.9 см
Характеристики|Высота|61 см
Характеристики|Вес|10 кг
Характеристики|Защита от перегрева|есть
Характеристики|Камера сгорания|открытая
Характеристики|Тепловая мощность|28 кВт
Характеристики|Диаметр дымохода|120 мм
Характеристики|Управление|электронное
Характеристики|Производительность|14 л/мин
Характеристики|Терморегулятор|есть
Характеристики|Дисплей|есть
Характеристики|Газ-контроль|есть
Характеристики|Диаметр дымохода|120 мм
";KSO-УУУУ05732;Купить Газовая колонка  Оазис  28 бел М (Модерн) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка  Оазис  28 бел М (Модерн) купить в Пензе в магазине «Техресурс»
Газовая колонка Ладогаз 10 Е(new) Тр12х1;16990;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/8071_big.jpg;"Характеристики|Ширина|32 см
Характеристики|Глубина|19 см
Характеристики|Высота|58 см
Характеристики|Вес|8.6 кг
Характеристики|Тепловая мощность|16 кВт
Характеристики|Расход природного газа|1.58 м³/ч
";KSO-УУУУ05861;Купить Газовая колонка Ладогаз 10 Е(new) Тр12х1 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ладогаз 10 Е(new) Тр12х1 купить в Пензе в магазине «Техресурс»
Газовая колонка Ладогаз 14 FD;26990;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/8282_big.jpg;"Характеристики|Ширина|35 см
Характеристики|Глубина|25 см
Характеристики|Высота|68 см
Характеристики|Вес|14.2 кг
Характеристики|Защита от перегрева|есть
Характеристики|Камера сгорания|открытая
Характеристики|Диаметр дымохода|120 мм
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Производительность|14 л/мин
Характеристики|Подводка|нижняя
Характеристики|Терморегулятор|есть
Характеристики|Дисплей|есть
Характеристики|Газ-контроль|есть
Характеристики|Диаметр дымохода|120 мм
";KSO-УУУУ05939;Купить Газовая колонка Ладогаз 14 FD в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ладогаз 14 FD купить в Пензе в магазине «Техресурс»
Газовая колонка Нева-4610;15830;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/13424_big.jpg;"Характеристики|Ширина|35 см
Характеристики|Глубина|18.5 см
Характеристики|Высота|61 см
Характеристики|Вес|10.5 кг
Характеристики|Защита от перегрева|есть
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|20 кВт
Характеристики|Диаметр дымохода|110 мм
Характеристики|Установка|вертикальная
Характеристики|Управление|электронное
Характеристики|Производительность|10 л/мин
Характеристики|Подводка|нижняя
Характеристики|Терморегулятор|есть
Характеристики|Дисплей|есть
Характеристики|Газ-контроль|есть
Характеристики|Диаметр дымохода|110 мм
";KSO-TT006698;Купить Газовая колонка Нева-4610 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Нева-4610 купить в Пензе в магазине «Техресурс»
Газовая колонка Mizudo 4-10Т (10 л. белая) Полу-ТУРБО с модуляцией + труба;24470;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/9512_big.jpg;"Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|20 кВт
Характеристики|Установка|вертикальная
Характеристики|Производительность|10 л/мин
";KSO-УУУУ03203;Купить Газовая колонка Mizudo 4-10Т (10 л. белая) Полу-ТУРБО с модуляцией + труба в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Mizudo 4-10Т (10 л. белая) Полу-ТУРБО с модуляцией + труба купить в Пензе в магазине «Техресурс»
Газовая колонка Лемакс Classic 20;16660;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/11752_big.jpg;"Характеристики|Ширина|33 см
Характеристики|Глубина|18.8 см
Характеристики|Высота|55 см
Характеристики|Вес|8.6 кг
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|20 кВт
Характеристики|Диаметр дымохода|120 мм
Характеристики|Материал теплообменника|медь
Характеристики|Установка|вертикальная
Характеристики|Индикация включения|есть
Характеристики|Управление|механическое
Характеристики|Производительность|10 л/мин
Характеристики|Подводка|нижняя
Характеристики|Дисплей|есть
Характеристики|Диаметр дымохода|120 мм
Характеристики|Термометр|есть
";KSO-УУУУ07367;Купить Газовая колонка Лемакс Classic 20 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Лемакс Classic 20 купить в Пензе в магазине «Техресурс»
Газовая колонка Лемакс Classic 24;19830;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/9690_big.png;"Характеристики|Ширина|35 см
Характеристики|Глубина|18.8 см
Характеристики|Высота|61 см
Характеристики|Вес|9.6 кг
Характеристики|Защита от перегрева|есть
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|24 кВт
Характеристики|Диаметр дымохода|120 мм
Характеристики|КПД|84 %
Характеристики|Расход природного газа|2.78 м³/ч
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Производительность|12 л/мин
Характеристики|Терморегулятор|есть
Характеристики|Дисплей|есть
Характеристики|Газ-контроль|есть
Характеристики|Диаметр дымохода|120 мм
";KSO-УУУУ07368;Купить Газовая колонка Лемакс Classic 24 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Лемакс Classic 24 купить в Пензе в магазине «Техресурс»
Газовая колонка Bosch  WR 10-2 B23;24990;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/10441_big.jpg;"Характеристики|Ширина|31 см
Характеристики|Глубина|22 см
Характеристики|Высота|58 см
Характеристики|Вес|11 кг
Характеристики|Защита от перегрева|есть
Характеристики|Камера сгорания|открытая
Характеристики|Тепловая мощность|17.4 кВт
Характеристики|Диаметр дымохода|112 мм
Характеристики|Управление|механическое
Характеристики|Производительность|10 л/мин
Характеристики|Подводка|нижняя
Характеристики|Терморегулятор|есть
Характеристики|Газ-контроль|есть
Характеристики|Диаметр дымохода|112 мм
";KSO-УУУУ07419;Купить Газовая колонка Bosch  WR 10-2 B23 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Bosch  WR 10-2 B23 купить в Пензе в магазине «Техресурс»
Газовая колонка VilTerm S10;15330;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/11989_big.png;"Характеристики|Ширина|29 см
Характеристики|Глубина|22.1 см
Характеристики|Высота|56.5 см
Характеристики|Камера сгорания|открытая
Характеристики|Тепловая мощность|18 кВт
Характеристики|Производительность|10 л/мин
";KSO-УУУУ08161;Купить Газовая колонка VilTerm S10 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка VilTerm S10 купить в Пензе в магазине «Техресурс»
Газовая колонка VilTerm S11 (Нева 4511);16790;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/11833_big.jpg;"Характеристики|Ширина|29 см
Характеристики|Глубина|22.1 см
Характеристики|Высота|56.5 см
Характеристики|Камера сгорания|открытая
Характеристики|Тепловая мощность|21 кВт
Характеристики|Диаметр дымохода|110 мм
Характеристики|Расход природного газа|2.22 м³/ч
Характеристики|Топливо|природный газ, сжиженный газ
Характеристики|Тип розжига|автоматический
Характеристики|Производительность|11 л/мин
Характеристики|Диаметр дымохода|110 мм
";KSO-УУУУ08162;Купить Газовая колонка VilTerm S11 (Нева 4511) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка VilTerm S11 (Нева 4511) купить в Пензе в магазине «Техресурс»
Газовая колонка VilTerm S13 (Нева 4513);19570;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/11795_big.png;"Характеристики|Ширина|35 см
Характеристики|Глубина|23.9 см
Характеристики|Высота|65 см
Характеристики|Вес|11.3 кг
Характеристики|Камера сгорания|открытая
Характеристики|Тепловая мощность|26 кВт
Характеристики|Диаметр дымохода|130 мм
Характеристики|Топливо|природный газ, сжиженный газ
Характеристики|Производительность|13 л/мин
Характеристики|Диаметр дымохода|130 мм
";KSO-УУУУ08163;Купить Газовая колонка VilTerm S13 (Нева 4513) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка VilTerm S13 (Нева 4513) купить в Пензе в магазине «Техресурс»
Газовая колонка Нева-ЛЮКС 5514Е;28310;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/11826_big.jpg;"Характеристики|Ширина|38 см
Характеристики|Глубина|23 см
Характеристики|Высота|62 см
Характеристики|Вес|11 кг
Характеристики|Тепловая мощность|27.6 кВт
Характеристики|КПД|87 %
Характеристики|Материал теплообменника|медь
Характеристики|Управление|электронное
Характеристики|Производительность|14 л/мин
";KSO-УУУУ08204;Купить Газовая колонка Нева-ЛЮКС 5514Е в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Нева-ЛЮКС 5514Е купить в Пензе в магазине «Техресурс»
Газовая колонка VilTerm S13 (Нева 4513) серебро;19700;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/12938_big.jpg;"Характеристики|Ширина|35 см
Характеристики|Глубина|23.9 см
Характеристики|Высота|65 см
Характеристики|Вес|12.3 кг
Характеристики|Защита от перегрева|есть
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Диаметр дымохода|110 мм
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Производительность|13 л/мин
Характеристики|Терморегулятор|есть
Характеристики|Дисплей|есть
Характеристики|Газ-контроль|есть
Характеристики|Диаметр дымохода|110 мм
";KSO-УУУУ09035;Купить Газовая колонка VilTerm S13 (Нева 4513) серебро в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка VilTerm S13 (Нева 4513) серебро купить в Пензе в магазине «Техресурс»
Газовая колонка Ладогаз 11 ED;21590;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/12808_big.jpg;"Характеристики|Ширина|33 см
Характеристики|Глубина|22 см
Характеристики|Высота|62 см
Характеристики|Вес|9 кг
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Диаметр дымохода|110 мм
Характеристики|Мощность|17 кВт
Характеристики|Производительность|11 л/мин
Характеристики|Диаметр дымохода|110 мм
";KSO-УУУУ09071;Купить Газовая колонка Ладогаз 11 ED в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ладогаз 11 ED купить в Пензе в магазине «Техресурс»
Газовая колонка VilTerm S10 серебро;15470;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/12825_big.jpg;"Характеристики|Ширина|29 см
Характеристики|Глубина|22.1 см
Характеристики|Высота|56.5 см
Характеристики|Вес|8.5 кг
Характеристики|Защита от перегрева|есть
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Диаметр дымохода|110 мм
Характеристики|Расход природного газа|1.98 м³/ч
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Мощность|18 кВт
Характеристики|Производительность|10 л/мин
Характеристики|Подводка|нижняя
Характеристики|Терморегулятор|есть
Характеристики|Дисплей|есть
Характеристики|Газ-контроль|есть
Характеристики|Диаметр дымохода|110 мм
";KSO-УУУУ09095;Купить Газовая колонка VilTerm S10 серебро в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка VilTerm S10 серебро купить в Пензе в магазине «Техресурс»
Газовая колонка VilTerm S11 (Нева 4511) серебро;16920;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/12765_big.jpg;"Характеристики|Ширина|29 см
Характеристики|Глубина|22.1 см
Характеристики|Высота|56.5 см
Характеристики|Вес|11 кг
Характеристики|Камера сгорания|открытая
Характеристики|Тепловая мощность|21 кВт
Характеристики|Расход природного газа|2.22 м³/ч
Характеристики|Управление|механическое
Характеристики|Производительность|11 л/мин
";KSO-УУУУ09096;Купить Газовая колонка VilTerm S11 (Нева 4511) серебро в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка VilTerm S11 (Нева 4511) серебро купить в Пензе в магазине «Техресурс»
Газовая колонка  Оазис  ЕСО 20 бел;11900;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/13423_big.png;"Характеристики|Тепловая мощность|20 кВт
Характеристики|Диаметр дымохода|110 мм
Характеристики|КПД|90 %
Характеристики|Дисплей|есть
Характеристики|Диаметр дымохода|110 мм
";KSO-УУУУ09144;Купить Газовая колонка  Оазис  ЕСО 20 бел в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка  Оазис  ЕСО 20 бел купить в Пензе в магазине «Техресурс»
Газовая колонка Ладогаз 11 ED-01;19390;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/12715_big.jpg;"Характеристики|Ширина|33 см
Характеристики|Глубина|22 см
Характеристики|Высота|62 см
Характеристики|Вес|9 кг
Характеристики|Тепловая мощность|17 кВт
Характеристики|Диаметр дымохода|110 мм
Характеристики|Производительность|11 л/мин
Характеристики|Диаметр дымохода|110 мм
";KSO-УУУУ09469;Купить Газовая колонка Ладогаз 11 ED-01 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ладогаз 11 ED-01 купить в Пензе в магазине «Техресурс»
Газовая колонка  Оазис  ЕСО 16 бел;11500;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/12737_big.jpg;"Характеристики|Ширина|32 см
Характеристики|Глубина|14.5 см
Характеристики|Высота|52 см
Характеристики|Вес|6.2 кг
Характеристики|Тепловая мощность|16 кВт
Характеристики|КПД|90 %
Характеристики|Производительность|8 л/мин
";KSO-УУУУ09896;Купить Газовая колонка  Оазис  ЕСО 16 бел в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка  Оазис  ЕСО 16 бел купить в Пензе в магазине «Техресурс»
Газовая колонка  Оазис  ЕСО K-20 ( кофе );10840;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/13431_big.jpg;"Характеристики|Ширина|34 см
Характеристики|Глубина|14.5 см
Характеристики|Высота|59 см
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|20 кВт
Характеристики|Диаметр дымохода|60 мм
Характеристики|Установка|вертикальная
Характеристики|Управление|механическое
Характеристики|Производительность|10 л/мин
Характеристики|Подводка|нижняя
Характеристики|Дисплей|есть
Характеристики|Газ-контроль|есть
Характеристики|Диаметр дымохода|60 мм
Характеристики|Термометр|есть
";KSO-УУУУ10416;Купить Газовая колонка  Оазис  ЕСО K-20 ( кофе ) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка  Оазис  ЕСО K-20 ( кофе ) купить в Пензе в магазине «Техресурс»
Газовая колонка Ладогаз 10 S;18900;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/14486_big.jpg;"Характеристики|Ширина|33.5 см
Характеристики|Глубина|21 см
Характеристики|Высота|62 см
Характеристики|Вес|8 кг
Характеристики|Тепловая мощность|16 кВт
Характеристики|Диаметр дымохода|110 мм
Характеристики|Производительность|10 л/мин
Характеристики|Диаметр дымохода|110 мм
";KSO-УУУУ10750;Купить Газовая колонка Ладогаз 10 S в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ладогаз 10 S купить в Пензе в магазине «Техресурс»
Газовая колонка Ладогаз 10 S-01;16100;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/13054_big.jpg;"Характеристики|Ширина|33.5 см
Характеристики|Глубина|21 см
Характеристики|Высота|62 см
Характеристики|Вес|8 кг
Характеристики|Тепловая мощность|15 кВт
Характеристики|Диаметр дымохода|110 мм
Характеристики|Производительность|10 л/мин
Характеристики|Диаметр дымохода|110 мм
";KSO-УУУУ10751;Купить Газовая колонка Ладогаз 10 S-01 в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Ладогаз 10 S-01 купить в Пензе в магазине «Техресурс»
Газовая колонка THERMEX E 22 MD;22480;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/14303_big.png;"Характеристики|Ширина|35 см
Характеристики|Глубина|18.8 см
Характеристики|Высота|61 см
Характеристики|Вес|9.7 кг
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Установка|вертикальная
Характеристики|Производительность|11 л/мин
Характеристики|Дисплей|есть, LED
";KSO-УУУУ11062;Купить Газовая колонка THERMEX E 22 MD в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка THERMEX E 22 MD купить в Пензе в магазине «Техресурс»
Газовая колонка THERMEX S 20 MD;20100;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/14310_big.png;"Характеристики|Ширина|35 см
Характеристики|Глубина|18.5 см
Характеристики|Высота|61 см
Характеристики|Вес|8.9 кг
Характеристики|Камера сгорания|открытая
Характеристики|Способ установки|настенный
Характеристики|Установка|вертикальная
Характеристики|Производительность|10 л/мин
";KSO-УУУУ11063;Купить Газовая колонка THERMEX S 20 MD в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка THERMEX S 20 MD купить в Пензе в магазине «Техресурс»
Водонагреватель газовый Arideya JSD-20Т-G1 (Турбо в ком-те с трубой);14940;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/13182_big.jpg;"Характеристики|Ширина|34 см
Характеристики|Глубина|34 см
Характеристики|Высота|59 см
Характеристики|Вес|7.4 кг
Характеристики|Камера сгорания|закрытая
Характеристики|Способ установки|настенный
Характеристики|Тепловая мощность|20 кВт
Характеристики|Диаметр дымохода|60 мм
Характеристики|Расход природного газа|2.1 м³/ч
Характеристики|Установка|вертикальная
Характеристики|Индикация включения|есть
Характеристики|Управление|механическое
Характеристики|Страна производитель|Россия
Характеристики|Производительность|10 л/мин
Характеристики|Подводка|нижняя
Характеристики|Газ-контроль|есть
Характеристики|Диаметр дымохода|60 мм
";KSO-УУУУ11307;Купить Водонагреватель газовый Arideya JSD-20Т-G1 (Турбо в ком-те с трубой) в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Водонагреватель газовый Arideya JSD-20Т-G1 (Турбо в ком-те с трубой) купить в Пензе в магазине «Техресурс»
Газовая колонка Mizudo 4-12Т белая;29390;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/13429_big.png;"Характеристики|Ширина|38 см
Характеристики|Глубина|14 см
Характеристики|Высота|57 см
Характеристики|Камера сгорания|закрытая
Характеристики|Тепловая мощность|24 кВт
Характеристики|КПД|88 %
Характеристики|Расход природного газа|2.47 м³/ч
Характеристики|Производительность|12 л/мин
";KSO-УУУУ11321;Купить Газовая колонка Mizudo 4-12Т белая в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Mizudo 4-12Т белая купить в Пензе в магазине «Техресурс»
Газовая колонка Mizudo 4-11Т (11 л. белая) Полу-ТУРБО с модуляцией + труба;28320;Колонки газовые;https://www.pogodavdome73.ru/pictures/product/big/13863_big.jpg;"Характеристики|Ширина|33 см
Характеристики|Глубина|14 см
Характеристики|Высота|52 см
Характеристики|Защита от перегрева|есть
Характеристики|Способ установки|настенный
Характеристики|КПД|88 %
Характеристики|Установка|вертикальная
Характеристики|Управление|электронное
Характеристики|Производительность|11 л/мин
Характеристики|Подводка|нижняя
Характеристики|Терморегулятор|есть
Характеристики|Дисплей|есть
Характеристики|Газ-контроль|есть
";KSO-УУУУ11534;Купить Газовая колонка Mizudo 4-11Т (11 л. белая) Полу-ТУРБО с модуляцией + труба в Пензе с бесплатной доставкой по России. Выгодная цена, оплата при получении, скидки и акции, гарантия. Описание, фото и отзывы на товар;Газовая колонка Mizudo 4-11Т (11 л. белая) Полу-ТУРБО с модуляцией + труба купить в Пензе в магазине «Техресурс»
